Weight_up_n4,Weight_dp_n4,Weight_dn_n4,Weight_un_n4,Weight_up_n6,Weight_dp_n6,Weight_dn_n6,Weight_un_n6,Weight_up_n8,Weight_dp_n8,Weight_dn_n8,Weight_un_n8,Weight_up_n10,Weight_dp_n10,Weight_dn_n10,Weight_un_n10
1.25,3.82,,,,8.16,,,3.54,,,,2.4,5.98,,
1.25,3.8,,,,8.16,,,3.54,,,,2.43,5.97,,
1.25,3.79,,,,8.16,,,3.54,,,,2.44,5.96,,
1.26,3.78,,,,8.16,,,3.54,,,,2.43,5.95,,
1.26,3.81,,,,8.16,,,3.55,,,,2.42,5.94,,
1.25,3.83,,,,8.16,,,3.55,,,,2.41,5.94,,
1.26,3.84,,,,8.16,,,3.55,,,,2.4,5.93,,
1.26,3.83,,,,8.16,,,3.55,,,,2.39,5.91,,
1.26,3.82,,,,8.16,,,3.55,,,,2.42,5.9,,
1.26,3.8,,,,8.17,,,3.55,,,,2.43,5.89,,
1.26,3.79,,,,8.17,,,3.55,,,,2.43,5.88,,
1.26,3.8,,,,8.17,,,3.55,,,,2.42,5.87,,
1.26,3.88,,,,8.17,,,3.55,,,,2.41,5.87,,
1.26,3.9,,,,8.17,,,3.56,,,,2.4,5.88,,
1.26,3.88,,,,8.17,,,3.56,,,,2.43,5.88,,
1.27,3.86,,,,8.17,,,3.56,,,,2.47,6.03,,
1.27,3.84,,,,8.17,,,3.56,,,,2.46,6.22,,
1.26,3.82,,,,8.17,,,3.56,,,,2.44,6.2,,
1.25,3.78,,,,8.18,,,3.56,,,,2.42,6.18,,
1.26,3.79,,,,8.18,,,3.56,,,,2.41,6.15,,
1.26,3.83,,,,8.18,,,3.56,,,,2.4,6.13,,
1.27,3.83,,,,8.18,,,3.56,,,,2.39,6.11,,
1.27,3.82,,,,8.6,,,3.56,,,,2.38,6.09,,
1.26,3.8,,,,10.09,,,3.56,,,,2.4,6.07,,
1.26,3.84,,,,10.65,,,3.56,,,,2.43,6.05,,
1.27,3.88,,,,10.61,,,3.57,,,,2.42,6.04,,
1.26,3.84,,,,10.58,,,3.63,,,,2.41,6.03,,
1.26,3.82,,,,10.56,,,3.99,,,,2.4,6.02,,
1.26,3.8,,,,10.44,,,4.21,,,,2.42,6.04,,
1.12,3.81,,,,10.12,,,4.21,,,,2.45,6.86,,
0.65,3.92,,,,10.09,,,4.2,,,,2.44,8.64,,
0.32,4.59,,,,10.11,,,4.2,,,,2.43,9.02,,
0.29,5.15,,,,10.11,,,4.09,,,,2.42,8.97,,
0.27,5.16,,,,10.13,,,4.06,,,,2.41,8.89,,
0.26,5.12,,,,10.14,,,4.07,,,,2.94,8.85,,
0.25,5.05,,,,10.14,,,4.08,,,,3.17,8.59,,
0.24,5.02,,,,10.15,,,4.09,,,,3.16,8.24,,
0.23,4.99,,,,10.15,,,4.09,,,,3.14,8.18,,
0.22,4.97,,,,10.16,,,4.1,,,,3.12,8.21,,
0.21,4.94,,,,10.16,,,4.1,,,,3.1,8.23,,
0.2,4.92,,,,10.17,,,4.1,,,,3.09,8.24,,
0.2,4.89,,,,10.17,,,4.1,,,,3.07,8.24,,
0.19,4.89,,,,10.17,,,4.1,,,,3,8.26,,
0.19,4.89,,,,10.18,,,4.1,,,,2.99,8.26,,
0.18,4.92,,,,10.18,,,4.11,,,,2.99,8.25,,
0.18,4.97,,,,10.18,,,4.11,,,,2.99,8.24,,
0.18,4.96,,,,10.19,,,4.11,,,,3,8.25,,
0.17,4.94,,,,10.21,,,4.11,,,,3.06,8.38,,
0.17,4.98,,,,10.21,,,4.11,,,,3.07,8.55,,
0.16,5.05,,,,10.22,,,4.11,,,,3.06,8.55,,
0.16,5.03,,,,10.22,,,4.12,,,,3.05,8.51,,
0.16,5.01,,,,10.22,,,4.12,,,,3.02,8.49,,
0.16,4.96,,,,10.22,,,4.12,,,,3.01,8.47,,
0.15,4.93,,,,10.22,,,4.12,,,,3.05,8.45,,
0.15,4.92,,,,10.23,,,4.12,,,,3.07,8.44,,
0.15,4.99,,,,10.23,,,4.12,,,,3.05,8.43,,
0.15,5.05,,,,10.23,,,4.12,,,,3.04,8.41,,
0.14,5.02,,,,10.23,,,4.13,,,,3.03,8.4,,
0.14,5,,,,10.24,,,4.13,,,,3.02,8.39,,
0.14,4.97,,,,10.24,,,4.13,,,,3.05,8.37,,
0.14,4.97,,,,10.24,,,4.13,,,,3.06,8.36,,
0.14,5.04,,,,10.24,,,4.13,,,,3.06,8.34,,
0.13,5.03,,,,10.24,,,4.13,,,,3.05,8.33,,
0.13,5.01,,,,10.25,,,4.13,,,,3.04,8.32,,
0.13,4.98,,,,10.25,,,4.13,,,,3.03,8.31,,
0.13,4.95,,,,10.25,,,4.14,,,,3.06,8.3,,
0.13,4.95,,,,10.25,,,4.14,,,,3.1,8.3,,
0.13,4.99,,,,10.25,,,4.14,,,,3.09,8.3,,
0.12,5.01,,,,10.26,,,4.14,,,,3.06,8.29,,
0.12,4.97,,,,10.26,,,4.15,,,,3.04,8.28,,
0.12,5,,,,10.26,,,4.15,,,,3.03,8.28,,
0.12,5.09,,,,10.26,,,4.15,,,,3.02,8.34,,
0.12,5.08,,,,10.26,,,4.15,,,,3.04,8.47,,
0.12,5.06,,,,10.27,,,4.15,,,,3.07,8.5,,
0.12,5.03,,,,10.27,,,4.15,,,,3.07,8.49,,
0.11,5,,,,10.27,,,4.15,,,,3.05,8.48,,
0.11,4.98,,,,10.27,,,4.15,,,,3.04,8.45,,
0.11,4.97,,,,10.27,,,4.15,,,,3.05,8.44,,
0.11,5.01,,,,10.27,,,4.15,,,,3.1,8.43,,
0.11,5,,,,10.28,,,4.16,,,,3.09,8.42,,
0.11,4.98,,,,10.28,,,4.16,,,,3.08,8.41,,
0.11,5.02,,,,10.28,,,4.16,,,,3.06,8.39,,
0.11,5.09,,,,10.28,,,4.16,,,,3.05,8.38,,
0.11,5.08,,,,10.28,,,4.16,,,,3.04,8.37,,
0.1,5.05,,,,10.28,,,4.16,,,,3.03,8.35,,
0.1,5.03,,,,10.28,,,4.16,,,,3.09,8.34,,
0.1,4.98,,,,10.29,,,4.16,,,,3.08,8.32,,
0.1,4.96,,,,10.29,,,4.16,,,,3.07,8.31,,
0.1,5.03,,,,10.29,,,4.16,,,,3.06,8.36,,
0.1,5.08,,,,10.29,,,4.16,,,,3.04,8.5,,
0.1,5.06,,,,10.29,,,4.16,,,,3.03,8.53,,
0.1,5.03,,,,10.29,,,4.16,,,,3.04,8.52,,
0.1,5.01,,,,10.29,,,4.17,,,,3.09,8.5,,
0.1,4.98,,,,10.29,,,4.17,,,,3.1,8.48,,
0.1,6.73,,,,10.3,,,4.17,,,,3.07,8.47,,
0.1,5.03,,,,10.3,,,4.17,,,,3.06,8.45,,
,5.01,,,,10.3,,,4.17,,,,3.04,8.44,,
,4.99,,,,10.29,,,4.17,,,,3.03,8.43,,
,5.02,,,,3.23,,,4.17,,,,3.03,8.42,,
,5.05,,,,0.31,,,4.17,,,,3.08,8.4,,
,5.02,,,,0.68,,,4.17,,,,3.1,8.39,,
,5,,,,0.77,,,4.17,,,,3.08,8.37,,
,4.99,,,,0.84,,,4.17,,,,3.05,8.36,,
,5.03,,,,0.88,,,4.17,,,,3.04,8.34,,
,5.03,,,,0.92,,,4.17,,,,3.03,8.33,,
,5.01,,,,0.95,,,4.18,,,,3.06,8.32,,
,5,,,,0.98,,,4.18,,,,3.1,8.34,,
,5.06,,,,1.02,,,4.18,,,,3.1,8.53,,
,5.08,,,,1.04,,,4.18,,,,3.08,8.63,,
,5.06,,,,1.05,,,4.18,,,,3.07,8.62,,
,5.03,,,,1.07,,,4.18,,,,3.06,8.85,,
,5.01,,,,1.08,,,4.18,,,,3.03,10.32,,
,4.98,,,,1.09,,,4.16,,,,3.05,11.14,,
,5.11,,,,1.1,,,3.5,,,,3.06,11.12,,
,5.1,,,,1.11,,,1.76,,,,3.06,11.08,,
,5.08,,,,1.13,,,1.02,,,,3.06,11.03,,
,5.05,,,,1.14,,,0.9,,,,3.05,11,,
,5.02,,,,1.15,,,0.84,,,,3.04,10.97,,
,5,,,,1.16,,,0.77,,,,3.04,10.93,,
,4.98,,,,1.17,,,0.74,,,,3.06,10.83,,
,5.04,,,,1.17,,,0.72,,,,3.11,10.66,,
,5.09,,,,1.18,,,0.71,,,,3.14,10.62,,
,5.07,,,,1.18,,,0.69,,,,3.51,10.63,,
,5.04,,,,1.19,,,0.68,,,,3.78,10.65,,
,5.01,,,,1.2,,,0.66,,,,3.78,10.66,,
,4.99,,,,1.2,,,0.65,,,,3.75,10.66,,
,4.98,,,,1.21,,,0.64,,,,3.73,10.67,,
,5.05,,,,1.21,,,0.62,,,,3.71,10.67,,
,5.1,,,,1.22,,,0.62,,,,3.68,10.66,,
,5.08,,,,1.22,,,0.61,,,,3.66,10.66,,
,6.47,,,,1.23,,,0.6,,,,3.65,10.67,,
,6.66,,,,,,,0.6,,,,3.63,10.86,,
,6.6,,,,,,,0.59,,,,3.63,10.98,,
,6.55,,,,,,,0.58,,,,3.63,10.96,,
,6.5,,,,,,,0.58,,,,3.63,10.94,,
,6.47,,,,,,,0.57,,,,3.66,10.91,,
,6.44,,,,,,,0.56,,,,3.71,10.87,,
,6.39,,,,,,,0.56,,,,3.68,10.85,,
,6.3,,,,,,,0.56,,,,3.67,10.84,,
,6.28,,,,,,,0.55,,,,3.65,10.82,,
,6.29,,,,,,,0.55,,,,3.66,10.81,,
,6.29,,,,,,,0.54,,,,3.7,10.8,,
,6.34,,,,,,,0.54,,,,3.71,10.78,,
,6.41,,,,,,,0.54,,,,3.7,10.77,,
,6.39,,,,,,,0.53,,,,3.68,10.74,,
,6.36,,,,,,,0.53,,,,3.66,10.73,,
,6.33,,,,,,,0.52,,,,3.7,10.71,,
,6.41,,,,,,,0.52,,,,3.72,10.71,,
,6.39,,,,,,,0.52,,,,3.7,10.7,,
,6.36,,,,,,,0.52,,,,3.68,10.69,,
,6.34,,,,,,,0.51,,,,3.67,10.7,,
,6.34,,,,,,,0.51,,,,3.66,10.72,,
,6.42,,,,,,,0.51,,,,3.68,10.73,,
,6.42,,,,,,,0.5,,,,3.7,10.73,,
,6.39,,,,,,,0.5,,,,3.67,10.89,,
,6.33,,,,,,,0.5,,,,3.68,11.06,,
,6.36,,,,,,,0.5,,,,3.74,11.05,,
,6.41,,,,,,,0.5,,,,3.74,11.02,,
,6.39,,,,,,,0.49,,,,3.72,10.98,,
,6.36,,,,,,,0.49,,,,3.7,10.95,,
,6.35,,,,,,,0.49,,,,3.69,10.92,,
,6.39,,,,,,,0.49,,,,3.67,10.88,,
,6.41,,,,,,,0.49,,,,3.66,10.87,,
,6.39,,,,,,,0.48,,,,3.71,10.85,,
,6.37,,,,,,,0.48,,,,3.71,10.84,,
,6.46,,,,,,,0.48,,,,3.7,10.82,,
,6.47,,,,,,,0.48,,,,3.69,10.81,,
,6.44,,,,,,,0.48,,,,3.68,10.79,,
,6.41,,,,,,,0.48,,,,3.68,10.78,,
,6.37,,,,,,,0.47,,,,3.73,10.76,,
,6.35,,,,,,,0.47,,,,3.74,10.74,,
,6.35,,,,,,,0.47,,,,3.71,10.74,,
,6.38,,,,,,,0.47,,,,3.69,10.74,,
,6.37,,,,,,,0.47,,,,3.68,10.75,,
,6.36,,,,,,,0.46,,,,3.67,10.74,,
,6.42,,,,,,,0.46,,,,3.69,10.73,,
,6.47,,,,,,,0.46,,,,3.7,10.74,,
,6.45,,,,,,,0.46,,,,3.7,10.77,,
,6.42,,,,,,,0.46,,,,3.7,10.77,,
,6.39,,,,,,,0.46,,,,3.69,11.08,,
,6.36,,,,,,,0.46,,,,3.71,12.66,,
,6.44,,,,,,,0.46,,,,3.76,13.45,,
,6.45,,,,,,,0.45,,,,3.75,13.42,,
,6.42,,,,,,,0.45,,,,3.73,13.37,,
,6.39,,,,,,,0.45,,,,3.71,13.34,,
,6.36,,,,,,,0.45,,,,3.7,13.26,,
,6.36,,,,,,,0.45,,,,3.68,12.91,,
,6.45,,,,,,,0.45,,,,3.68,12.71,,
,6.48,,,,,,,0.45,,,,3.73,12.76,,
,6.45,,,,,,,0.45,,,,3.72,12.77,,
,6.39,,,,,,,0.45,,,,3.7,12.77,,
,6.36,,,,,,,0.44,,,,3.69,12.77,,
,6.38,,,,,,,0.44,,,,3.69,12.78,,
,6.45,,,,,,,0.44,,,,3.7,12.89,,
,6.44,,,,,,,0.44,,,,3.7,12.98,,
,6.41,,,,,,,0.44,,,,3.7,12.95,,
,6.38,,,,,,,0.44,,,,3.69,12.94,,
,6.39,,,,,,,0.44,,,,3.74,12.93,,
,6.43,,,,,,,0.44,,,,3.75,12.91,,
,6.4,,,,,,,0.44,,,,3.74,12.9,,
,6.37,,,,,,,0.43,,,,3.72,12.88,,
,6.41,,,,,,,0.43,,,,3.7,12.87,,
,6.43,,,,,,,0.43,,,,3.69,12.93,,
,6.41,,,,,,,0.43,,,,3.69,13.06,,
,6.39,,,,,,,,,,,3.72,13.05,,
,6.41,,,,,,,,,,,3.72,13.03,,
,6.48,,,,,,,,,,,3.69,13.01,,
,6.44,,,,,,,,,,,3.7,13,,
,6.41,,,,,,,,,,,3.75,12.98,,
,6.38,,,,,,,,,,,3.85,12.97,,
,6.38,,,,,,,,,,,4.26,12.95,,
,6.45,,,,,,,,,,,4.44,12.93,,
,6.46,,,,,,,,,,,4.41,12.9,,
,6.42,,,,,,,,,,,4.39,12.88,,
,6.4,,,,,,,,,,,4.34,12.89,,
,6.43,,,,,,,,,,,4.32,12.93,,
,6.5,,,,,,,,,,,4.3,12.94,,
,6.56,,,,,,,,,,,4.29,12.94,,
,7.4,,,,,,,,,,,4.28,12.93,,
,8.28,,,,,,,,,,,4.28,12.92,,
,8.29,,,,,,,,,,,4.28,12.99,,
,8.21,,,,,,,,,,,4.3,13.24,,
,8.16,,,,,,,,,,,4.33,13.21,,
,8.11,,,,,,,,,,,4.32,13.17,,
,7.88,,,,,,,,,,,4.31,13.14,,
,7.82,,,,,,,,,,,4.3,13.11,,
,7.82,,,,,,,,,,,4.3,13.09,,
,7.83,,,,,,,,,,,4.3,13.07,,
,7.87,,,,,,,,,,,4.34,13.05,,
,7.94,,,,,,,,,,,4.37,13.01,,
,7.92,,,,,,,,,,,4.35,13,,
,7.89,,,,,,,,,,,4.32,12.98,,
,7.93,,,,,,,,,,,4.31,12.96,,
,7.95,,,,,,,,,,,4.32,12.94,,
,7.93,,,,,,,,,,,4.36,12.93,,
,7.9,,,,,,,,,,,4.36,12.93,,
,7.93,,,,,,,,,,,4.34,12.94,,
,8.01,,,,,,,,,,,4.32,12.93,,
,7.99,,,,,,,,,,,4.31,12.95,,
,7.95,,,,,,,,,,,4.32,13.09,,
,7.92,,,,,,,,,,,4.33,13.15,,
,7.91,,,,,,,,,,,4.33,13.13,,
,8.01,,,,,,,,,,,4.32,13.11,,
,8,,,,,,,,,,,4.33,13.1,,
,7.97,,,,,,,,,,,4.37,13.08,,
,7.93,,,,,,,,,,,4.38,13.06,,
,7.9,,,,,,,,,,,4.36,13.03,,
,7.88,,,,,,,,,,,4.34,13.01,,
,7.96,,,,,,,,,,,4.33,12.99,,
,7.97,,,,,,,,,,,4.35,12.98,,
,7.94,,,,,,,,,,,4.37,13.01,,
,7.91,,,,,,,,,,,4.37,13.05,,
,7.94,,,,,,,,,,,4.36,13.07,,
,8,,,,,,,,,,,4.36,13.08,,
,7.98,,,,,,,,,,,4.35,13.08,,
,7.95,,,,,,,,,,,4.34,13.06,,
,7.91,,,,,,,,,,,4.34,13.06,,
,7.89,,,,,,,,,,,4.38,13.05,,
,7.96,,,,,,,,,,,4.41,13.04,,
,7.93,,,,,,,,,,,4.39,13.03,,
,7.91,,,,,,,,,,,4.37,13.02,,
,7.95,,,,,,,,,,,4.35,13.02,,
,7.97,,,,,,,,,,,4.33,13.01,,
,7.93,,,,,,,,,,,4.35,13.01,,
,7.91,,,,,,,,,,,4.37,13.01,,
,7.96,,,,,,,,,,,4.37,13.01,,
,7.98,,,,,,,,,,,4.36,13.01,,
,7.92,,,,,,,,,,,4.35,13.01,,
,7.94,,,,,,,,,,,4.34,13.61,,
,7.99,,,,,,,,,,,4.37,15.49,,
,7.97,,,,,,,,,,,4.4,16.05,,
,7.93,,,,,,,,,,,4.39,15.96,,
,7.91,,,,,,,,,,,4.37,15.84,,
,7.93,,,,,,,,,,,4.35,15.75,,
,8.01,,,,,,,,,,,4.34,15.43,,
,7.98,,,,,,,,,,,4.36,15.25,,
,7.95,,,,,,,,,,,4.4,15.29,,
,7.92,,,,,,,,,,,4.39,15.31,,
,7.93,,,,,,,,,,,4.37,15.32,,
,8.01,,,,,,,,,,,4.35,15.33,,
,8,,,,,,,,,,,4.35,15.34,,
,7.96,,,,,,,,,,,4.38,15.38,,
,7.93,,,,,,,,,,,4.38,15.58,,
,7.94,,,,,,,,,,,4.35,15.63,,
,8,,,,,,,,,,,4.37,15.6,,
,7.96,,,,,,,,,,,4.38,15.57,,
,7.93,,,,,,,,,,,4.38,15.54,,
,7.97,,,,,,,,,,,4.36,15.52,,
,8.04,,,,,,,,,,,4.39,15.5,,
,8.02,,,,,,,,,,,4.41,15.46,,
,7.99,,,,,,,,,,,4.4,15.44,,
,7.95,,,,,,,,,,,4.38,15.42,,
,7.95,,,,,,,,,,,4.35,15.4,,
,8.01,,,,,,,,,,,4.38,15.39,,
,7.99,,,,,,,,,,,4.39,15.38,,
,7.95,,,,,,,,,,,4.37,15.36,,
,7.96,,,,,,,,,,,4.36,15.37,,
,8.03,,,,,,,,,,,4.37,15.46,,
,8.03,,,,,,,,,,,4.38,15.61,,
,7.99,,,,,,,,,,,4.38,15.59,,
,7.96,,,,,,,,,,,4.36,15.56,,
,7.93,,,,,,,,,,,4.4,15.54,,
,7.96,,,,,,,,,,,4.42,15.52,,
,7.97,,,,,,,,,,,4.4,15.5,,
,7.96,,,,,,,,,,,4.38,15.48,,
,7.95,,,,,,,,,,,4.36,15.46,,
,7.96,,,,,,,,,,,4.36,15.42,,
,8.04,,,,,,,,,,,4.4,15.4,,
,8.05,,,,,,,,,,,4.39,15.41,,
,7.98,,,,,,,,,,,4.36,15.5,,
,7.95,,,,,,,,,,,4.37,15.57,,
,7.95,,,,,,,,,,,4.38,15.58,,
,8.04,,,,,,,,,,,4.39,15.56,,
,8.04,,,,,,,,,,,4.39,15.54,,
,8.01,,,,,,,,,,,4.39,15.52,,
,7.97,,,,,,,,,,,4.39,15.48,,
,7.94,,,,,,,,,,,4.38,15.46,,
,7.95,,,,,,,,,,,4.37,15.45,,
,8.02,,,,,,,,,,,4.37,15.59,,
,7.99,,,,,,,,,,,4.36,15.75,,
,7.96,,,,,,,,,,,4.36,15.74,,
,7.94,,,,,,,,,,,4.36,15.7,,
,8.04,,,,,,,,,,,4.4,15.65,,
,8.08,,,,,,,,,,,4.43,15.6,,
,8.05,,,,,,,,,,,4.29,15.58,,
,8.01,,,,,,,,,,,2.87,15.55,,
,7.94,,,,,,,,,,,0.83,15.53,,
,7.94,,,,,,,,,,,0.77,15.51,,
,8.03,,,,,,,,,,,0.72,15.49,,
,8.06,,,,,,,,,,,0.69,15.47,,
,8.03,,,,,,,,,,,0.67,15.45,,
,7.99,,,,,,,,,,,0.64,15.45,,
,7.96,,,,,,,,,,,0.62,15.43,,
,7.96,,,,,,,,,,,0.6,15.44,,
,8.03,,,,,,,,,,,0.59,15.58,,
,8,,,,,,,,,,,0.55,15.67,,
,7.97,,,,,,,,,,,0.54,15.65,,
,7.96,,,,,,,,,,,0.53,15.63,,
,8.05,,,,,,,,,,,0.52,15.6,,
,8.11,,,,,,,,,,,0.51,15.58,,
,8.07,,,,,,,,,,,0.5,15.54,,
,8.04,,,,,,,,,,,0.49,15.52,,
,8.01,,,,,,,,,,,0.48,15.5,,
,7.97,,,,,,,,,,,0.47,15.48,,
,7.98,,,,,,,,,,,0.46,15.48,,
,8.05,,,,,,,,,,,0.46,15.48,,
,8.03,,,,,,,,,,,0.45,15.48,,
,8,,,,,,,,,,,0.44,15.62,,
,7.8,,,,,,,,,,,0.44,15.79,,
,5.37,,,,,,,,,,,0.43,15.73,,
,1.83,,,,,,,,,,,0.42,15.69,,
,1.05,,,,,,,,,,,0.42,15.67,,
,0.92,,,,,,,,,,,0.41,15.64,,
,0.89,,,,,,,,,,,0.41,15.62,,
,0.87,,,,,,,,,,,0.4,15.6,,
,0.85,,,,,,,,,,,0.4,15.58,,
,0.83,,,,,,,,,,,0.39,15.55,,
,0.82,,,,,,,,,,,0.39,15.51,,
,0.81,,,,,,,,,,,0.39,15.49,,
,0.8,,,,,,,,,,,0.38,15.48,,
,0.79,,,,,,,,,,,0.37,15.48,,
,0.77,,,,,,,,,,,0.37,15.47,,
,0.76,,,,,,,,,,,0.37,15.48,,
,0.75,,,,,,,,,,,0.36,15.67,,
,0.75,,,,,,,,,,,0.36,15.77,,
,0.74,,,,,,,,,,,0.36,15.74,,
,0.73,,,,,,,,,,,0.36,15.66,,
,0.73,,,,,,,,,,,0.35,15.63,,
,0.72,,,,,,,,,,,0.35,15.61,,
,0.71,,,,,,,,,,,0.34,15.59,,
,0.71,,,,,,,,,,,0.34,15.57,,
,0.7,,,,,,,,,,,0.34,15.55,,
,0.7,,,,,,,,,,,0.34,15.53,,
,0.69,,,,,,,,,,,0.33,15.51,,
,0.69,,,,,,,,,,,0.33,15.49,,
,0.68,,,,,,,,,,,0.33,15.48,,
,0.68,,,,,,,,,,,0.33,15.51,,
,0.68,,,,,,,,,,,0.33,15.71,,
,0.67,,,,,,,,,,,0.32,15.8,,
,0.67,,,,,,,,,,,0.32,15.77,,
,0.66,,,,,,,,,,,0.31,15.73,,
,0.66,,,,,,,,,,,0.31,15.18,,
,0.66,,,,,,,,,,,0.31,9.24,,
,0.65,,,,,,,,,,,0.31,0.27,,
,0.65,,,,,,,,,,,0.31,0.4,,
,0.65,,,,,,,,,,,0.3,0.49,,
,0.64,,,,,,,,,,,0.3,0.56,,
,0.64,,,,,,,,,,,0.3,0.62,,
,0.64,,,,,,,,,,,0.3,0.66,,
,0.63,,,,,,,,,,,0.29,0.7,,
,0.63,,,,,,,,,,,0.29,0.75,,
,0.63,,,,,,,,,,,0.29,0.77,,
,0.62,,,,,,,,,,,0.29,0.8,,
,0.62,,,,,,,,,,,0.29,0.81,,
,0.62,,,,,,,,,,,0.28,0.83,,
,0.61,,,,,,,,,,,0.28,0.84,,
,0.61,,,,,,,,,,,0.28,0.86,,
,0.61,,,,,,,,,,,0.28,0.87,,
,0.61,,,,,,,,,,,0.28,0.88,,
,0.6,,,,,,,,,,,0.28,0.9,,
,0.6,,,,,,,,,,,0.27,0.91,,
,0.6,,,,,,,,,,,0.27,0.91,,
,0.6,,,,,,,,,,,0.27,0.92,,
,0.59,,,,,,,,,,,0.27,0.93,,
,0.59,,,,,,,,,,,0.27,0.94,,
,0.59,,,,,,,,,,,0.26,0.94,,
,0.59,,,,,,,,,,,0.26,0.95,,
,0.58,,,,,,,,,,,0.26,0.96,,
,0.58,,,,,,,,,,,0.26,0.97,,
,0.58,,,,,,,,,,,0.26,0.97,,
,0.58,,,,,,,,,,,0.26,0.98,,
,0.58,,,,,,,,,,,0.26,0.98,,
,0.57,,,,,,,,,,,0.25,0.99,,
,0.57,,,,,,,,,,,0.25,0.99,,
,0.57,,,,,,,,,,,0.25,0.99,,
,0.57,,,,,,,,,,,0.25,1,,
,0.57,,,,,,,,,,,0.25,1.01,,
,0.57,,,,,,,,,,,0.25,1.01,,
,0.56,,,,,,,,,,,0.24,1.01,,
,0.56,,,,,,,,,,,0.24,1.02,,
,0.56,,,,,,,,,,,0.24,1.02,,
,0.56,,,,,,,,,,,0.24,1.02,,
,0.56,,,,,,,,,,,0.24,1.03,,
,0.56,,,,,,,,,,,0.24,1.03,,
,0.55,,,,,,,,,,,0.24,1.03,,
,0.55,,,,,,,,,,,0.23,1.04,,
,0.55,,,,,,,,,,,0.23,1.04,,
,0.55,,,,,,,,,,,0.23,1.04,,
,0.55,,,,,,,,,,,0.23,1.04,,
,0.55,,,,,,,,,,,0.23,1.05,,
,0.54,,,,,,,,,,,0.23,1.05,,
,0.54,,,,,,,,,,,0.23,1.05,,
,0.54,,,,,,,,,,,0.22,1.05,,
,0.54,,,,,,,,,,,0.22,1.06,,
,0.54,,,,,,,,,,,0.22,1.06,,
,,,,,,,,,,,,0.22,1.06,,
,,,,,,,,,,,,0.22,1.06,,
,,,,,,,,,,,,0.22,1.07,,
,,,,,,,,,,,,0.22,1.07,,
,,,,,,,,,,,,0.22,1.07,,
,,,,,,,,,,,,0.21,1.07,,
,,,,,,,,,,,,0.21,1.07,,
,,,,,,,,,,,,0.21,1.08,,
,,,,,,,,,,,,0.21,1.08,,
,,,,,,,,,,,,0.21,1.08,,
,,,,,,,,,,,,0.21,1.08,,
,,,,,,,,,,,,0.21,1.08,,
,,,,,,,,,,,,0.21,1.09,,
,,,,,,,,,,,,0.21,1.09,,
,,,,,,,,,,,,0.21,1.09,,
,,,,,,,,,,,,0.2,1.09,,
,,,,,,,,,,,,0.21,1.09,,
,,,,,,,,,,,,0.2,1.09,,
,,,,,,,,,,,,,1.1,,
,,,,,,,,,,,,,1.1,,
,,,,,,,,,,,,,1.1,,
,,,,,,,,,,,,,1.1,,
,,,,,,,,,,,,,1.1,,
,,,,,,,,,,,,,1.1,,
,,,,,,,,,,,,,1.11,,
,,,,,,,,,,,,,1.11,,
,,,,,,,,,,,,,1.11,,
,,,,,,,,,,,,,1.11,,
,,,,,,,,,,,,,1.11,,
,,,,,,,,,,,,,1.11,,
,,,,,,,,,,,,,1.11,,
,,,,,,,,,,,,,1.11,,
,,,,,,,,,,,,,1.12,,
,,,,,,,,,,,,,1.12,,
,,,,,,,,,,,,,1.12,,
,,,,,,,,,,,,,1.12,,
,,,,,,,,,,,,,1.12,,
,,,,,,,,,,,,,1.12,,
,,,,,,,,,,,,,1.12,,
,,,,,,,,,,,,,1.12,,
,,,,,,,,,,,,,1.12,,
,,,,,,,,,,,,,1.13,,
,,,,,,,,,,,,,1.13,,
,,,,,,,,,,,,,1.13,,
,,,,,,,,,,,,,1.13,,
,,,,,,,,,,,,,1.13,,
