Weight_1818up,Weight_1818dp,Weight_1818dn,Weight_1818un,Weight_1818un.2,Weight_1818un.3,Weight_1830up,Weight_1830dp,Weight_1830dp.3,Weight_1830dn,Weight_1830dn.3,Weight_1830un,Weight_1821up,Weight_1821dp,Weight_1821dn,Weight_1821un,Weight_1821un.3,Weight_1833up,Weight_1833dp,Weight_1833un,Weight_1833dn,Weight_1827un,Weight_1827dn,Weight_1827dp,Weight_1827up
,3.62,,,,,5.68,,,,,,1.29,3.35,,,,10.14,21.02,,,,,,5.37
,3.67,,,,,5.68,,,,,,1.28,3.34,,,,10.21,21.02,,,,,,5.37
,4.14,,,,,5.68,,,,,,1.28,3.32,,,,10.22,21.02,,,,,,5.37
,4.62,,,,,5.68,,,,,,1.31,3.3,,,,10.23,21.02,,,,,,5.38
,4.62,,,,,5.68,,,,,,1.33,3.28,,,,10.23,21.02,,,,,,5.38
,4.62,,,,,5.68,,,,,,1.32,3.27,,,,10.23,21.02,,,,,,5.38
,4.57,,,,,5.68,,,,,,1.31,3.25,,,,10.24,21.02,,,,,,5.38
,4.44,,,,,5.68,,,,,,1.29,3.23,,,,10.24,21.02,,,,,,5.38
,4.39,,,,,5.69,,,,,,1.28,3.23,,,,10.24,21.02,,,,,,5.39
,4.4,,,,,5.68,,,,,,1.28,3.22,,,,10.25,21.02,,,,,,5.39
,4.41,,,,,5.68,,,,,,1.31,3.21,,,,10.26,21.02,,,,,,5.39
,4.41,,,,,5.68,,,,,,1.34,3.21,,,,10.26,21.02,,,,,,5.39
,4.42,,,,,5.68,,,,,,1.33,3.2,,,,10.26,21.02,,,,,,5.39
,4.42,,,,,5.69,,,,,,1.32,3.19,,,,10.26,21.02,,,,,,5.39
,4.42,,,,,5.68,,,,,,1.31,3.19,,,,10.27,21.02,,,,,,5.39
,4.42,,,,,5.68,,,,,,1.3,3.18,,,,10.27,21.06,,,,,,5.39
,4.42,,,,,5.68,,,,,,1.29,3.16,,,,10.27,21.06,,,,,,5.39
,4.43,,,,,5.69,,,,,,1.28,3.16,,,,10.27,21.06,,,,,,5.4
,4.43,,,,,5.68,,,,,,1.29,3.15,,,,10.28,21.06,,,,,,5.4
,4.43,,,,,5.68,,,,,,1.31,3.14,,,,10.29,21.06,,,,,,5.4
,4.43,,,,,5.68,,,,,,1.31,3.13,,,,10.3,21.06,,,,,,5.41
,4.44,,,,,5.68,,,,,,1.3,3.13,,,,10.3,21.06,,,,,,5.41
,4.44,,,,,5.68,,,,,,1.4,3.13,,,,10.3,21.06,,,,,,5.41
,4.44,,,,,5.68,,,,,,1.68,3.13,,,,10.3,21.05,,,,,,5.41
,4.44,,,,,5.68,,,,,,1.75,3.13,,,,10.3,21.05,,,,,,5.41
,4.44,,,,,5.69,,,,,,1.73,3.13,,,,10.3,21.05,,,,,,5.41
,4.44,,,,,6.03,,,,,,1.72,3.12,,,,10.31,21.05,,,,,,5.41
,4.45,,,,,7.03,,,,,,1.71,3.13,,,,10.31,21.05,,,,,,5.41
,4.45,,,,,7.31,,,,,,1.7,3.13,,,,10.31,21.05,,,,,,5.41
,4.45,,,,,7.29,,,,,,1.68,3.13,,,,10.31,21.05,,,,,,5.41
,4.45,,,,,7.28,,,,,,1.67,3.13,,,,10.31,21.05,,,,,,5.41
,4.45,,,,,7.26,,,,,,1.66,3.12,,,,10.31,21.05,,,,,,5.41
,4.46,,,,,7.1,,,,,,1.66,3.12,,,,10.32,21.05,,,,,,5.41
,4.46,,,,,6.95,,,,,,1.65,3.17,,,,10.32,21.05,,,,,,5.41
,4.46,,,,,6.95,,,,,,1.67,3.32,,,,10.32,21.05,,,,,,5.42
,4.46,,,,,6.97,,,,,,1.7,3.35,,,,10.32,21.05,,,,,,5.42
,4.46,,,,,6.98,,,,,,1.7,3.34,,,,10.32,21.05,,,,,,5.42
,4.46,,,,,6.99,,,,,,1.69,3.33,,,,10.32,21.05,,,,,,5.62
,4.47,,,,,7,,,,,,1.68,3.32,,,,10.32,21.05,,,,,,6.21
,4.47,,,,,7.01,,,,,,1.67,3.3,,,,10.32,21.07,,,,,,6.4
,4.47,,,,,7.01,,,,,,1.66,3.29,,,,10.33,22.17,,,,,,6.4
,4.48,,,,,7.01,,,,,,1.69,3.27,,,,10.33,27.7,,,,,,6.39
,4.48,,,,,7.01,,,,,,1.7,3.25,,,,10.34,27.6,,,,,,6.39
,4.48,,,,,7.01,,,,,,1.69,3.24,,,,10.34,27.49,,,,,,6.19
,4.48,,,,,7.01,,,,,,1.68,3.23,,,,10.35,27.43,,,,,,6.15
,4.48,,,,,7.02,,,,,,1.67,3.22,,,,10.35,27.1,,,,,,6.17
,4.48,,,,,7.02,,,,,,1.67,3.22,,,,10.35,26.18,,,,,,6.17
,4.49,,,,,7.02,,,,,,1.69,3.21,,,,10.35,25.86,,,,,,6.18
,4.49,,,,,7.02,,,,,,1.7,3.2,,,,10.35,25.94,,,,,,6.19
,4.49,,,,,7.02,,,,,,1.69,3.19,,,,10.35,26,,,,,,6.19
,4.49,,,,,7.02,,,,,,1.68,3.18,,,,10.36,26.01,,,,,,6.2
,4.49,,,,,7.02,,,,,,1.69,3.17,,,,10.36,26.01,,,,,,6.2
,4.49,,,,,7.02,,,,,,1.71,3.16,,,,10.36,26.01,,,,,,6.2
,4.49,,,,,7.02,,,,,,1.71,3.16,,,,10.36,26.02,,,,,,6.21
,4.5,,,,,7.02,,,,,,1.7,3.16,,,,10.36,26.04,,,,,,6.21
,4.5,,,,,7.03,,,,,,1.69,3.57,,,,10.36,26.05,,,,,,6.21
,4.5,,,,,7.03,,,,,,1.68,4.81,,,,10.37,26.05,,,,,,6.22
,4.5,,,,,7.03,,,,,,1.68,5.22,,,,10.37,26.05,,,,,,6.22
,4.5,,,,,7.03,,,,,,1.71,5.2,,,,10.37,26.05,,,,,,6.23
,4.5,,,,,7.03,,,,,,1.71,5.14,,,,10.37,26.05,,,,,,6.23
,4.51,,,,,7.03,,,,,,1.7,5.12,,,,10.37,26.05,,,,,,6.23
,4.51,,,,,7.03,,,,,,1.69,5.11,,,,10.37,26.05,,,,,,6.24
,4.51,,,,,7.03,,,,,,1.68,5.08,,,,10.37,26.05,,,,,,6.24
,4.51,,,,,7.03,,,,,,1.68,4.93,,,,10.37,26.05,,,,,,6.24
,4.51,,,,,7.03,,,,,,1.7,4.75,,,,10.37,26.05,,,,,,6.24
,4.51,,,,,7.03,,,,,,1.7,4.72,,,,10.47,26.05,,,,,,6.24
,4.51,,,,,7.03,,,,,,1.69,4.73,,,,11.51,26.07,,,,,,6.24
,4.51,,,,,7.03,,,,,,1.69,4.75,,,,12.51,26.09,,,,,,6.25
,4.52,,,,,7.03,,,,,,1.7,4.75,,,,12.56,26.09,,,,,,6.25
,4.52,,,,,7.04,,,,,,1.69,4.75,,,,12.52,26.09,,,,,,6.25
,4.52,,,,,7.04,,,,,,1.68,4.75,,,,12.31,26.09,,,,,,6.25
,4.52,,,,,7.04,,,,,,1.69,4.75,,,,12,26.09,,,,,,6.25
,4.52,,,,,7.04,,,,,,1.72,4.75,,,,11.96,26.09,,,,,,6.25
,4.52,,,,,7.05,,,,,,1.72,4.75,,,,11.99,26.09,,,,,,6.26
,4.52,,,,,7.05,,,,,,1.7,4.83,,,,12.01,26.09,,,,,,6.26
,4.53,,,,,7.05,,,,,,1.69,4.95,,,,12.02,26.08,,,,,,6.26
,4.53,,,,,7.05,,,,,,1.68,4.96,,,,12.05,26.08,,,,,,6.26
,4.53,,,,,7.05,,,,,,1.71,4.94,,,,12.06,26.08,,,,,,6.27
,4.53,,,,,7.05,,,,,,1.71,4.92,,,,12.06,26.08,,,,,,6.27
,4.53,,,,,7.05,,,,,,1.7,4.9,,,,12.07,26.1,,,,,,6.27
,4.53,,,,,7.05,,,,,,1.69,4.89,,,,12.07,26.12,,,,,,6.27
,4.53,,,,,7.05,,,,,,1.68,4.88,,,,12.07,26.12,,,,,,6.28
,4.53,,,,,7.05,,,,,,1.68,4.87,,,,12.07,26.11,,,,,,6.28
,4.54,,,,,7.05,,,,,,1.69,4.86,,,,12.08,26.11,,,,,,6.28
,4.54,,,,,7.05,,,,,,1.68,4.85,,,,12.08,26.11,,,,,,6.28
,4.54,,,,,7.05,,,,,,1.7,4.84,,,,12.08,26.11,,,,,,6.28
,4.54,,,,,7.05,,,,,,1.73,4.83,,,,12.08,26.11,,,,,,6.28
,4.54,,,,,7.05,,,,,,1.72,4.82,,,,12.09,26.11,,,,,,6.28
,4.54,,,,,7.05,,,,,,1.71,4.81,,,,12.09,26.11,,,,,,6.28
,4.54,,,,,7.05,,,,,,1.7,4.8,,,,12.09,26.11,,,,,,6.29
,4.54,,,,,7.05,,,,,,1.69,4.79,,,,12.1,26.11,,,,,,6.29
,4.55,,,,,7.05,,,,,,1.68,4.78,,,,12.1,26.11,,,,,,6.29
,4.55,,,,,7.05,,,,,,1.7,4.78,,,,12.1,26.1,,,,,,6.29
,4.55,,,,,7.05,,,,,,1.71,4.78,,,,12.1,26.1,,,,,,6.29
,4.55,,,,,7.05,,,,,,1.69,4.77,,,,12.1,26.1,,,,,,6.29
,4.55,,,,,7.05,,,,,,1.7,4.77,,,,12.11,26.1,,,,,,6.77
,4.55,,,,,7.05,,,,,,1.73,4.76,,,,12.12,26.1,,,,,,7.34
,4.55,,,,,7.05,,,,,,1.73,4.77,,,,12.12,26.1,,,,,,7.4
,4.55,,,,,7.05,,,,,,1.72,4.84,,,,12.12,26.1,,,,,,7.38
,4.56,,,,,7.05,,,,,,1.71,4.89,,,,12.13,26.1,,,,,,7.37
,4.56,,,,,7.05,,,,,,1.7,4.9,,,,12.13,26.1,,,,,,7.36
,4.56,,,,,7.05,,,,,,1.69,4.9,,,,12.13,26.09,,,,,,7.24
,4.57,,,,,7.05,,,,,,1.69,4.89,,,,12.13,26.09,,,,,,7.14
,4.57,,,,,7.05,,,,,,1.71,4.87,,,,12.13,26.1,,,,,,7.15
,4.57,,,,,7.05,,,,,,1.7,4.86,,,,12.13,26.11,,,,,,7.18
,4.57,,,,,7.06,,,,,,1.69,4.85,,,,12.14,26.11,,,,,,7.19
,4.57,,,,,7.05,,,,,,1.7,4.85,,,,12.14,26.11,,,,,,7.2
,4.57,,,,,7.05,,,,,,1.71,4.84,,,,12.14,26.11,,,,,,7.2
,4.58,,,,,7.06,,,,,,1.71,4.83,,,,12.14,26.11,,,,,,7.2
,4.58,,,,,7.06,,,,,,1.7,4.82,,,,12.14,26.11,,,,,,7.21
,4.58,,,,,7.06,,,,,,1.7,4.81,,,,12.14,26.1,,,,,,7.21
,4.58,,,,,7.07,,,,,,1.71,4.8,,,,12.14,26.1,,,,,,7.21
,4.59,,,,,7.07,,,,,,1.7,4.86,,,,12.14,26.1,,,,,,7.21
,4.89,,,,,7.07,,,,,,1.69,4.98,,,,12.15,26.1,,,,,,7.22
,5.73,,,,,7.07,,,,,,1.69,4.99,,,,12.15,26.1,,,,,,7.22
,6.07,,,,,7.07,,,,,,1.71,4.98,,,,12.15,26.1,,,,,,7.22
,6.07,,,,,7.07,,,,,,1.71,4.97,,,,12.16,26.1,,,,,,7.22
,6.05,,,,,7.07,,,,,,1.7,4.95,,,,12.16,26.09,,,,,,7.23
,5.93,,,,,7.07,,,,,,1.69,4.93,,,,12.16,26.09,,,,,,7.23
,5.85,,,,,7.07,,,,,,1.71,4.92,,,,12.16,26.09,,,,,,7.23
,5.85,,,,,7.39,,,,,,1.73,4.9,,,,12.16,26.09,,,,,,7.23
,5.86,,,,,8.38,,,,,,1.72,4.89,,,,12.16,26.09,,,,,,7.24
,5.86,,,,,8.69,,,,,,1.7,4.88,,,,12.16,26.09,,,,,,7.24
,5.86,,,,,8.67,,,,,,1.69,4.87,,,,12.17,26.09,,,,,,7.25
,5.86,,,,,8.64,,,,,,1.69,4.86,,,,12.17,26.08,,,,,,7.25
,5.86,,,,,8.56,,,,,,1.71,4.85,,,,12.17,26.08,,,,,,7.25
,5.86,,,,,8.36,,,,,,1.72,4.84,,,,12.17,26.08,,,,,,7.25
,5.86,,,,,8.3,,,,,,1.71,4.83,,,,12.22,26.08,,,,,,7.25
,5.86,,,,,8.33,,,,,,1.74,4.83,,,,12.35,26.08,,,,,,7.25
,5.86,,,,,8.34,,,,,,2.15,4.81,,,,12.39,26.08,,,,,,7.26
,5.86,,,,,8.35,,,,,,2.14,4.8,,,,12.38,26.08,,,,,,7.26
,5.86,,,,,8.35,,,,,,2.13,4.8,,,,12.35,26.08,,,,,,7.26
,5.86,,,,,8.35,,,,,,2.11,4.79,,,,12.33,26.08,,,,,,7.26
,5.86,,,,,8.36,,,,,,2.1,4.79,,,,12.32,26.28,,,,,,7.26
,5.86,,,,,8.36,,,,,,2.09,4.79,,,,12.32,29.01,,,,,,7.27
,5.86,,,,,8.36,,,,,,2.07,4.78,,,,12.32,32.19,,,,,,7.27
,5.86,,,,,8.36,,,,,,2.06,4.8,,,,12.31,32.23,,,,,,7.27
,5.86,,,,,8.36,,,,,,2.06,4.95,,,,12.31,32.14,,,,,,7.27
,5.86,,,,,8.37,,,,,,2.09,4.94,,,,12.31,32.05,,,,,,7.27
,5.86,,,,,8.37,,,,,,2.11,4.93,,,,12.32,31.49,,,,,,7.27
,5.87,,,,,8.37,,,,,,2.1,4.92,,,,10.85,30.79,,,,,,7.27
,5.86,,,,,8.38,,,,,,2.09,4.91,,,,5.03,30.79,,,,,,7.27
,5.87,,,,,8.38,,,,,,2.07,4.91,,,,1.62,30.93,,,,,,7.28
,5.87,,,,,8.38,,,,,,2.09,4.9,,,,1.2,30.97,,,,,,7.28
,5.87,,,,,8.39,,,,,,2.11,4.89,,,,1.12,30.96,,,,,,7.28
,5.87,,,,,8.39,,,,,,2.1,4.88,,,,1.17,30.96,,,,,,7.28
,5.87,,,,,8.39,,,,,,2.08,4.86,,,,1.13,30.96,,,,,,7.28
,5.87,,,,,8.39,,,,,,2.08,4.85,,,,1.06,30.96,,,,,,7.28
,5.87,,,,,8.39,,,,,,2.11,4.84,,,,0.95,30.95,,,,,,7.28
,5.87,,,,,8.39,,,,,,2.12,4.83,,,,0.91,30.95,,,,,,7.29
,5.87,,,,,8.39,,,,,,2.11,4.82,,,,0.87,30.95,,,,,,7.29
,5.87,,,,,8.4,,,,,,2.09,4.81,,,,0.84,30.95,,,,,,7.3
,5.87,,,,,8.4,,,,,,2.08,4.8,,,,0.81,30.95,,,,,,7.3
,5.87,,,,,8.41,,,,,,2.08,4.81,,,,0.79,30.95,,,,,,7.3
,5.87,,,,,8.41,,,,,,2.1,5.33,,,,0.77,30.98,,,,,,7.3
,5.87,,,,,8.41,,,,,,2.1,6.98,,,,0.74,30.98,,,,,,7.3
,5.87,,,,,8.41,,,,,,2.1,6.94,,,,0.73,30.98,,,,,,7.3
,5.87,,,,,8.41,,,,,,2.09,6.9,,,,0.69,30.97,,,,,,7.3
,5.87,,,,,8.42,,,,,,2.09,6.88,,,,0.67,30.97,,,,,,7.3
,5.87,,,,,8.42,,,,,,2.08,6.86,,,,0.66,30.97,,,,,,7.3
,5.87,,,,,8.42,,,,,,2.09,6.81,,,,0.65,30.97,,,,,,7.31
,5.87,,,,,8.42,,,,,,2.12,6.61,,,,0.63,30.97,,,,,,7.31
,5.87,,,,,8.42,,,,,,2.12,6.46,,,,0.62,30.96,,,,,,7.31
,5.87,,,,,8.42,,,,,,2.09,6.47,,,,0.61,30.96,,,,,,7.28
,5.87,,,,,8.42,,,,,,2.08,6.48,,,,0.6,30.96,,,,,,2.88
,5.87,,,,,8.42,,,,,,2.1,6.49,,,,0.59,30.97,,,,,,1.45
,5.87,,,,,8.42,,,,,,2.12,6.49,,,,0.57,30.97,,,,,,1.23
,5.87,,,,,8.43,,,,,,2.11,6.49,,,,0.56,30.97,,,,,,1.12
,5.87,,,,,8.43,,,,,,2.1,6.49,,,,0.55,30.97,,,,,,1.05
,5.87,,,,,8.43,,,,,,2.09,6.49,,,,0.54,30.96,,,,,,1
,5.87,,,,,8.43,,,,,,2.1,6.49,,,,0.54,30.96,,,,,,0.95
,5.87,,,,,8.43,,,,,,2.13,6.61,,,,0.53,30.96,,,,,,0.92
,5.87,,,,,8.43,,,,,,2.11,6.7,,,,0.52,30.96,,,,,,0.88
,5.87,,,,,8.43,,,,,,2.1,6.69,,,,0.52,30.96,,,,,,0.83
,5.87,,,,,8.43,,,,,,2.09,6.67,,,,0.5,30.96,,,,,,0.81
,5.88,,,,,8.43,,,,,,2.11,6.65,,,,0.5,30.96,,,,,,0.79
,5.87,,,,,8.43,,,,,,2.12,6.63,,,,0.49,30.96,,,,,,0.77
,5.87,,,,,8.43,,,,,,2.11,6.62,,,,0.49,30.96,,,,,,0.76
,5.88,,,,,8.43,,,,,,2.1,6.61,,,,0.48,30.96,,,,,,0.74
,5.88,,,,,8.43,,,,,,2.09,6.6,,,,0.48,30.97,,,,,,0.73
,5.88,,,,,8.43,,,,,,2.11,6.59,,,,0.47,30.97,,,,,,0.72
,5.88,,,,,8.43,,,,,,2.1,6.57,,,,0.47,30.97,,,,,,0.7
,5.88,,,,,8.43,,,,,,2.09,6.56,,,,0.46,30.96,,,,,,0.69
,5.88,,,,,8.43,,,,,,2.09,6.55,,,,0.45,30.96,,,,,,0.68
,5.88,,,,,8.43,,,,,,2.1,6.54,,,,0.45,30.96,,,,,,0.67
,5.88,,,,,8.43,,,,,,2.13,6.53,,,,0.44,30.96,,,,,,0.66
,5.88,,,,,8.43,,,,,,2.13,6.52,,,,0.44,30.96,,,,,,0.65
,5.88,,,,,8.43,,,,,,2.12,6.52,,,,0.44,30.96,,,,,,0.64
,5.88,,,,,8.43,,,,,,2.1,6.52,,,,0.43,30.96,,,,,,0.64
,5.88,,,,,8.43,,,,,,2.09,6.52,,,,0.43,30.96,,,,,,0.63
,5.88,,,,,8.43,,,,,,2.13,6.5,,,,0.43,30.96,,,,,,0.62
,5.88,,,,,8.44,,,,,,2.12,6.51,,,,0.42,30.96,,,,,,0.61
,5.88,,,,,8.44,,,,,,2.11,6.54,,,,0.42,31.05,,,,,,0.6
,5.88,,,,,8.44,,,,,,2.1,6.55,,,,0.41,31.45,,,,,,0.6
,5.88,,,,,8.44,,,,,,2.1,6.54,,,,0.41,31.6,,,,,,0.59
,5.88,,,,,8.44,,,,,,2.12,6.54,,,,0.41,31.57,,,,,,0.59
,5.89,,,,,8.44,,,,,,2.11,6.54,,,,0.4,31.52,,,,,,0.58
,5.89,,,,,8.44,,,,,,2.1,6.53,,,,0.4,31.42,,,,,,0.58
,5.89,,,,,8.44,,,,,,2.12,6.53,,,,0.4,31.38,,,,,,0.57
,5.89,,,,,8.44,,,,,,2.11,6.59,,,,0.39,31.35,,,,,,0.57
,5.89,,,,,8.45,,,,,,2.1,6.72,,,,0.39,31.34,,,,,,0.56
,5.89,,,,,8.45,,,,,,2.1,6.73,,,,0.39,31.34,,,,,,0.56
,5.89,,,,,8.44,,,,,,2.12,6.72,,,,0.38,31.33,,,,,,0.55
,5.89,,,,,8.44,,,,,,2.12,6.7,,,,0.38,31.33,,,,,,0.55
,5.89,,,,,8.45,,,,,,2.11,6.68,,,,0.38,31.33,,,,,,0.55
,5.89,,,,,8.45,,,,,,2.11,6.67,,,,0.38,31.32,,,,,,0.54
,5.89,,,,,8.45,,,,,,2.13,6.65,,,,0.38,31.31,,,,,,0.54
,5.89,,,,,8.45,,,,,,2.12,6.63,,,,0.37,31.31,,,,,,0.54
,5.89,,,,,8.45,,,,,,2.1,6.62,,,,0.37,31.3,,,,,,0.53
,5.89,,,,,8.45,,,,,,2.1,6.61,,,,0.37,31.3,,,,,,0.53
,5.89,,,,,8.45,,,,,,2.11,6.6,,,,0.36,31.3,,,,,,0.53
,5.89,,,,,8.45,,,,,,2.12,6.59,,,,0.36,31.3,,,,,,0.52
,5.89,,,,,8.45,,,,,,2.11,6.58,,,,0.36,31.29,,,,,,0.52
,5.89,,,,,8.45,,,,,,2.1,6.57,,,,0.36,31.29,,,,,,0.52
,5.89,,,,,8.45,,,,,,2.12,6.56,,,,0.35,31.29,,,,,,0.52
,5.89,,,,,8.45,,,,,,2.13,6.55,,,,0.35,31.29,,,,,,0.51
,5.89,,,,,8.45,,,,,,2.11,6.54,,,,0.35,31.29,,,,,,0.51
,5.89,,,,,8.45,,,,,,2.11,6.54,,,,0.35,31.28,,,,,,0.51
,5.89,,,,,8.45,,,,,,2.13,6.53,,,,0.35,31.28,,,,,,0.5
,5.89,,,,,8.45,,,,,,2.13,6.53,,,,0.35,31.28,,,,,,0.5
,5.89,,,,,8.45,,,,,,2.12,6.57,,,,0.34,31.28,,,,,,0.5
,5.89,,,,,8.45,,,,,,2.11,6.71,,,,0.34,31.27,,,,,,0.5
,5.89,,,,,8.46,,,,,,2.11,6.76,,,,0.34,31.27,,,,,,0.49
,5.89,,,,,8.76,,,,,,2.12,6.74,,,,0.34,31.27,,,,,,0.49
,5.89,,,,,9.77,,,,,,2.11,6.71,,,,0.34,31.27,,,,,,0.49
,5.78,,,,,10.1,,,,,,2.13,6.69,,,,0.34,31.26,,,,,,0.49
,4.16,,,,,10.08,,,,,,2.13,6.67,,,,0.33,31.26,,,,,,0.49
,1.64,,,,,10.06,,,,,,2.12,6.66,,,,,31.26,,,,,,0.48
,0.97,,,,,9.9,,,,,,2.11,6.65,,,,,31.26,,,,,,0.48
,0.77,,,,,9.71,,,,,,2.1,6.64,,,,,31.25,,,,,,0.48
,0.72,,,,,9.69,,,,,,2.13,6.63,,,,,31.25,,,,,,0.48
,0.68,,,,,9.72,,,,,,2.15,6.61,,,,,31.25,,,,,,0.48
,0.65,,,,,9.73,,,,,,2.13,6.61,,,,,31.25,,,,,,0.47
,0.62,,,,,9.74,,,,,,2.12,6.58,,,,,31.25,,,,,,0.47
,0.6,,,,,9.75,,,,,,2.27,6.57,,,,,31.24,,,,,,0.47
,0.58,,,,,9.75,,,,,,2.53,6.56,,,,,31.24,,,,,,0.47
,0.56,,,,,9.75,,,,,,2.55,6.55,,,,,31.24,,,,,,0.47
,0.54,,,,,9.76,,,,,,2.54,6.55,,,,,31.24,,,,,,0.47
,0.51,,,,,9.76,,,,,,2.52,6.55,,,,,31.24,,,,,,0.47
,0.5,,,,,9.76,,,,,,2.5,6.55,,,,,31.23,,,,,,0.46
,0.48,,,,,9.76,,,,,,2.49,6.54,,,,,31.23,,,,,,0.46
,0.47,,,,,9.76,,,,,,2.47,6.54,,,,,31.23,,,,,,0.46
,0.46,,,,,9.77,,,,,,2.46,7.5,,,,,31.22,,,,,,0.46
,0.45,,,,,9.77,,,,,,2.48,8.7,,,,,31.22,,,,,,0.46
,0.44,,,,,9.77,,,,,,2.52,8.81,,,,,31.22,,,,,,0.46
,0.44,,,,,9.78,,,,,,2.51,8.76,,,,,31.22,,,,,,0.45
,0.42,,,,,9.78,,,,,,2.49,8.72,,,,,31.22,,,,,,0.45
,0.41,,,,,9.79,,,,,,2.48,8.69,,,,,31.21,,,,,,0.45
,0.4,,,,,9.79,,,,,,2.49,8.54,,,,,31.21,,,,,,0.45
,0.4,,,,,9.79,,,,,,2.51,8.26,,,,,31.21,,,,,,0.45
,0.39,,,,,9.79,,,,,,2.49,8.22,,,,,31.21,,,,,,0.45
,0.38,,,,,9.79,,,,,,2.51,8.22,,,,,31.2,,,,,,0.45
,0.38,,,,,9.79,,,,,,2.52,8.23,,,,,31.21,,,,,,0.44
,0.37,,,,,9.79,,,,,,2.51,8.24,,,,,32.04,,,,,,0.44
,0.37,,,,,9.8,,,,,,2.49,8.24,,,,,35.39,,,,,,0.44
,0.35,,,,,9.8,,,,,,2.49,8.24,,,,,36.81,,,,,,0.44
,0.35,,,,,9.8,,,,,,2.52,8.24,,,,,36.67,,,,,,0.44
,0.34,,,,,9.8,,,,,,2.52,8.23,,,,,36.48,,,,,,0.44
,0.34,,,,,9.81,,,,,,2.51,8.25,,,,,36.41,,,,,,0.44
,0.34,,,,,9.81,,,,,,2.5,8.43,,,,,35.94,,,,,,0.44
,0.33,,,,,9.81,,,,,,2.53,8.41,,,,,35.39,,,,,,0.44
,0.33,,,,,9.81,,,,,,2.52,8.4,,,,,35.4,,,,,,0.43
,0.32,,,,,9.81,,,,,,2.5,8.39,,,,,35.5,,,,,,0.43
,0.32,,,,,9.81,,,,,,2.5,8.38,,,,,35.53,,,,,,0.43
,0.31,,,,,9.82,,,,,,2.51,8.37,,,,,35.53,,,,,,0.43
,0.31,,,,,9.82,,,,,,2.5,8.35,,,,,35.53,,,,,,0.43
,0.3,,,,,9.82,,,,,,2.49,8.34,,,,,35.56,,,,,,0.43
,0.3,,,,,9.82,,,,,,2.52,8.33,,,,,35.56,,,,,,0.43
,0.29,,,,,9.82,,,,,,2.53,8.31,,,,,35.56,,,,,,0.43
,0.29,,,,,9.82,,,,,,2.51,8.3,,,,,35.56,,,,,,0.43
,0.29,,,,,9.82,,,,,,2.5,8.29,,,,,35.56,,,,,,0.43
,0.28,,,,,9.83,,,,,,2.5,8.28,,,,,35.56,,,,,,0.43
,0.28,,,,,9.83,,,,,,2.53,8.27,,,,,35.56,,,,,,0.42
,0.27,,,,,9.83,,,,,,2.53,8.26,,,,,35.56,,,,,,0.42
,0.27,,,,,9.83,,,,,,2.52,8.31,,,,,35.56,,,,,,0.42
,0.27,,,,,9.83,,,,,,2.5,8.39,,,,,35.56,,,,,,0.42
,0.26,,,,,9.84,,,,,,2.52,8.39,,,,,35.55,,,,,,0.42
,0.26,,,,,9.84,,,,,,2.52,8.37,,,,,35.55,,,,,,0.42
,0.26,,,,,9.84,,,,,,2.5,8.36,,,,,35.55,,,,,,0.42
,0.25,,,,,9.84,,,,,,2.52,8.35,,,,,35.55,,,,,,0.42
,0.25,,,,,9.84,,,,,,2.54,8.34,,,,,35.55,,,,,,0.42
,0.25,,,,,9.84,,,,,,2.52,8.33,,,,,35.55,,,,,,0.42
,0.24,,,,,9.84,,,,,,2.51,8.32,,,,,35.55,,,,,,0.42
,0.24,,,,,9.84,,,,,,2.5,8.31,,,,,35.55,,,,,,0.41
,0.24,,,,,9.84,,,,,,2.52,8.3,,,,,35.57,,,,,,0.41
,0.24,,,,,9.84,,,,,,2.51,8.29,,,,,35.58,,,,,,0.41
,0.23,,,,,9.84,,,,,,2.51,8.31,,,,,35.58,,,,,,0.41
,0.23,,,,,9.84,,,,,,2.52,8.32,,,,,35.58,,,,,,0.41
,0.23,,,,,9.84,,,,,,2.52,8.32,,,,,35.57,,,,,,0.41
,0.23,,,,,9.84,,,,,,2.51,8.32,,,,,35.57,,,,,,0.41
,0.22,,,,,9.84,,,,,,2.52,8.31,,,,,35.57,,,,,,0.41
,0.22,,,,,9.84,,,,,,2.54,8.31,,,,,35.57,,,,,,0.41
,0.22,,,,,9.84,,,,,,2.54,8.31,,,,,35.56,,,,,,0.41
,0.22,,,,,9.84,,,,,,2.52,8.3,,,,,35.56,,,,,,0.41
,0.21,,,,,9.84,,,,,,2.51,8.3,,,,,35.56,,,,,,0.41
,0.21,,,,,9.85,,,,,,2.54,8.3,,,,,35.56,,,,,,0.41
,0.21,,,,,9.84,,,,,,2.53,8.3,,,,,35.56,,,,,,0.41
,0.21,,,,,9.85,,,,,,2.52,8.35,,,,,35.58,,,,,,0.41
,0.2,,,,,9.85,,,,,,2.51,8.49,,,,,35.59,,,,,,0.41
,0.2,,,,,9.85,,,,,,2.52,8.52,,,,,35.59,,,,,,0.41
,0.2,,,,,9.85,,,,,,2.52,8.51,,,,,35.58,,,,,,0.4
,0.2,,,,,9.85,,,,,,2.52,8.48,,,,,35.58,,,,,,0.4
,0.2,,,,,9.85,,,,,,2.53,8.44,,,,,35.58,,,,,,0.4
,,,,,,9.85,,,,,,2.52,8.42,,,,,35.58,,,,,,0.4
