Weight_dn12.1,Weight_dn12.2,Weight_dn12.3,Weight_un12.1,Weight_un12.2,Weight_un12.3,Weight_dp12.1,Weight_dp12.2,Weight_dp12.3,Weight_up12.1,Weight_up12.2,Weight_up12.3
,,,,,,,,,8.57,,
,,,,,,,,,8.55,,
,,,,,,,,,8.22,,
,,,,,,,,,8.22,,
,,,,,,,,,8.26,,
,,,,,,,,,8.27,,
,,,,,,,,,8.28,,
,,,,,,,,,8.28,,
,,,,,,,,,8.28,,
,,,,,,,,,8.33,,
,,,,,,,,,8.41,,
,,,,,,,,,8.41,,
,,,,,,,,,8.39,,
,,,,,,,,,8.39,,
,,,,,,,,,8.38,,
,,,,,,,,,8.38,,
,,,,,,,,,8.38,,
,,,,,,,,,8.37,,
,,,,,,,,,8.37,,
,,,,,,,,,8.37,,
,,,,,,,,,8.36,,
,,,,,,,,,8.36,,
,,,,,,,,,8.36,,
,,,,,,,,,8.35,,
,,,,,,,,,8.35,,
,,,,,,,,,8.35,,
,,,,,,,,,8.35,,
,,,,,,,,,8.34,,
,,,,,,,,,8.34,,
,,,,,,,,,8.33,,
,,,,,,,,,8.33,,
,,,,,,,,,8.33,,
,,,,,,,,,8.32,,
,,,,,,,,,8.32,,
,,,,,,,,,8.32,,
,,,,,,,,,8.32,,
,,,,,,,,,8.33,,
,,,,,,,,,8.33,,
,,,,,,,,,8.32,,
,,,,,,,,,8.32,,
,,,,,,,,,8.36,,
,,,,,,,,,8.46,,
,,,,,,,,,8.48,,
,,,,,,,,,8.46,,
,,,,,,,,,8.45,,
,,,,,,,,,8.42,,
,,,,,,,,,8.42,,
,,,,,,,,,8.41,,
,,,,,,,,,8.41,,
,,,,,,,,,8.41,,
,,,,,,,,,8.4,,
,,,,,,,,,8.4,,
,,,,,,,,,8.4,,
,,,,,,,,,8.39,,
,,,,,,,,,8.39,,
,,,,,,,,,8.38,,
,,,,,,,,,8.38,,
,,,,,,,,,8.38,,
,,,,,,,,,8.37,,
,,,,,,,,,8.37,,
,,,,,,,,,8.37,,
,,,,,,,,,8.36,,
,,,,,,,,,8.36,,
,,,,,,,,,8.35,,
,,,,,,,,,8.35,,
,,,,,,,,,8.35,,
,,,,,,,,,8.36,,
,,,,,,,,,8.36,,
,,,,,,,,,8.35,,
,,,,,,,,,8.35,,
,,,,,,,,,8.35,,
,,,,,,,,,8.36,,
,,,,,,,,,8.35,,
,,,,,,,,,8.35,,
,,,,,,,,,8.35,,
,,,,,,,,,8.35,,
,,,,,,,,,8.34,,
,,,,,,,,,8.34,,
,,,,,,,,,8.35,,
,,,,,,,,,8.44,,
,,,,,,,,,8.5,,
,,,,,,,,,8.48,,
,,,,,,,,,8.47,,
,,,,,,,,,8.46,,
,,,,,,,,,8.45,,
,,,,,,,,,8.44,,
,,,,,,,,,8.44,,
,,,,,,,,,8.43,,
,,,,,,,,,8.43,,
,,,,,,,,,8.42,,
,,,,,,,,,8.42,,
,,,,,,,,,8.42,,
,,,,,,,,,8.41,,
,,,,,,,,,8.41,,
,,,,,,,,,8.41,,
,,,,,,,,,8.4,,
,,,,,,,,,8.4,,
,,,,,,,,,8.39,,
,,,,,,,,,8.39,,
,,,,,,,,,8.38,,
,,,,,,,,,8.38,,
,,,,,,,,,8.38,,
,,,,,,,,,8.37,,
,,,,,,,,,8.37,,
,,,,,,,,,8.37,,
,,,,,,,,,8.37,,
,,,,,,,,,8.37,,
,,,,,,,,,8.37,,
,,,,,,,,,8.37,,
,,,,,,,,,8.37,,
,,,,,,,,,8.37,,
,,,,,,,,,8.37,,
,,,,,,,,,8.37,,
,,,,,,,,,8.37,,
,,,,,,,,,8.36,,
,,,,,,,,,8.42,,
,,,,,,,,,8.51,,
,,,,,,,,,8.51,,
,,,,,,,,,8.5,,
,,,,,,,,,8.48,,
,,,,,,,,,8.47,,
,,,,,,,,,8.46,,
,,,,,,,,,8.46,,
,,,,,,,,,8.45,,
,,,,,,,,,8.45,,
,,,,,,,,,8.44,,
,,,,,,,,,8.44,,
,,,,,,,,,8.43,,
,,,,,,,,,8.43,,
,,,,,,,,,8.43,,
,,,,,,,,,8.42,,
,,,,,,,,,8.42,,
,,,,,,,,,8.41,,
,,,,,,,,,8.41,,
,,,,,,,,,8.41,,
,,,,,,,,,8.4,,
,,,,,,,,,8.24,,
,,,,,,,,,5.74,,
,,,,,,,,,1.71,,
,,,,,,,,,0.72,,
,,,,,,,,,0.55,,
,,,,,,,,,0.51,,
